,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Pool,New,District,Type
10728,1650,47,2,1,0,1,0,0,0,0,66,0
10729,2350,46,1,1,0,1,0,0,0,0,69,0
10730,2500,117,3,2,1,2,0,0,1,0,69,0
10731,3500,98,2,3,2,2,0,1,1,0,69,0
10732,4500,117,3,2,1,0,0,0,1,0,69,0
10733,2500,90,3,1,0,1,0,0,1,0,69,0
10734,18000,371,4,5,4,5,1,0,1,0,69,0
10735,8000,296,4,5,4,3,0,0,1,0,69,0
10736,16900,370,4,5,4,5,0,0,1,0,69,0
10737,1090,35,1,1,0,0,0,1,1,0,69,0
10738,2800,102,3,2,1,2,0,1,1,0,69,0
10739,4500,160,3,3,2,2,0,0,1,0,69,0
10740,4500,160,3,3,2,2,0,0,1,0,69,0
10741,3770,104,3,2,1,2,0,0,1,0,69,0
10742,4500,102,2,2,1,2,0,1,1,0,69,0
10743,6000,186,4,3,2,2,0,0,1,0,69,0
10744,3500,167,3,2,1,3,0,0,1,0,69,0
10745,4500,169,4,4,3,4,0,0,1,0,69,0
10746,3000,70,2,2,1,2,0,1,1,0,69,0
10747,3800,130,3,2,1,2,0,0,1,0,69,0
10748,2200,70,1,1,0,2,0,1,1,0,69,0
10749,8500,330,4,5,4,4,0,0,1,0,69,0
10750,5200,100,3,2,1,2,0,0,1,0,69,0
10751,9000,176,4,2,1,2,0,1,0,0,69,0
10752,950,48,1,1,0,0,0,0,0,0,69,0
10753,4000,135,3,4,3,2,0,0,1,0,69,0
10754,3500,76,3,2,1,2,0,0,1,0,71,0
10755,3200,86,3,2,1,2,1,0,1,0,71,0
10756,3500,220,4,3,2,4,0,0,0,0,71,0
10757,1700,56,2,1,0,1,0,0,1,0,71,0
10758,1900,70,2,1,0,1,0,0,0,0,71,0
10759,2300,41,1,1,0,1,1,0,1,0,71,0
10760,1950,53,2,1,0,1,0,0,1,0,71,0
10761,2100,72,3,2,0,1,1,0,1,0,71,0
10762,1600,55,2,1,0,1,0,0,1,0,71,0
10763,1800,60,2,1,0,1,0,0,1,0,71,0
10764,2100,60,2,2,1,2,0,0,0,0,71,0
10765,2500,72,3,2,1,2,1,0,1,0,71,0
10766,1550,50,2,1,0,1,0,0,1,0,71,0
10767,1500,40,1,1,0,1,0,0,0,0,71,0
10768,1800,50,2,1,0,1,0,0,0,0,71,0
10769,1100,50,1,1,0,1,1,0,0,0,71,0
10770,1400,75,2,1,0,1,0,0,0,0,71,0
10771,1820,71,2,1,0,1,0,0,1,0,71,0
10772,1450,40,1,1,0,1,0,1,0,0,71,0
10773,2100,38,1,1,0,1,0,0,1,0,71,0
10774,4000,160,3,4,3,3,0,0,0,0,71,0
10775,2400,100,3,2,1,3,0,0,1,0,71,0
10776,1700,45,1,2,1,1,0,0,0,0,71,0
10777,3500,93,3,1,0,1,0,0,1,0,71,0
10778,2100,75,3,1,0,1,0,1,0,0,71,0
10779,1900,52,2,1,0,1,1,0,1,0,72,0
10780,4000,186,3,4,3,3,1,1,1,0,82,0
10781,5000,187,3,4,3,4,0,0,1,0,82,0
10782,1800,68,2,2,1,2,0,0,0,0,82,0
10783,12000,263,3,4,3,4,1,0,1,0,82,0
10784,1200,69,3,2,1,2,1,0,1,0,82,0
10785,1000,110,2,2,1,2,0,0,0,0,82,0
10786,1900,67,2,2,1,1,0,0,1,0,82,0
10787,1900,79,3,2,0,1,0,0,0,0,82,0
10788,2650,160,3,4,3,3,0,0,1,0,82,0
10789,10000,250,2,3,2,3,0,0,1,0,90,0
10790,1500,55,2,1,0,1,0,0,0,0,90,0
10791,1600,50,1,1,0,1,1,0,0,0,90,0
10792,3000,68,2,1,0,1,0,0,0,0,90,0
10793,1900,66,2,1,0,1,0,1,1,0,90,0
10794,2700,90,1,2,1,1,1,0,0,0,90,0
10795,2750,55,2,1,0,1,0,1,1,0,90,0
10796,6500,90,2,3,2,2,0,0,1,0,90,0
10797,2190,47,1,1,0,1,0,1,0,0,90,0
10798,18000,208,3,4,3,3,0,0,1,0,90,0
10799,3000,220,4,2,1,2,0,0,1,0,90,0
10800,6900,188,4,3,2,2,0,0,1,0,90,0
10801,2910,36,1,1,0,1,0,1,1,0,90,0
10802,15000,250,4,5,4,4,0,0,0,0,90,0
10803,10000,208,4,5,4,4,0,0,1,0,90,0
10804,4500,69,2,2,1,2,0,0,1,0,90,0
10805,25000,248,4,3,2,4,0,1,1,0,90,0
10806,2700,90,3,2,1,1,0,1,0,0,90,0
10807,3500,94,3,2,1,2,0,0,1,0,90,0
10808,5500,160,3,4,3,3,0,0,1,0,90,0
10809,2500,60,2,1,0,2,0,1,1,0,90,0
10810,5000,127,3,2,1,2,0,0,1,0,90,0
10811,2090,47,1,1,0,1,0,1,0,0,90,0
10812,2300,60,2,1,0,1,0,1,0,0,90,0
10813,2800,80,2,1,0,0,0,0,0,0,90,0
10814,8000,186,4,3,2,4,0,0,1,0,90,0
10815,3500,103,3,2,1,1,0,0,0,0,90,0
10816,3100,100,3,2,1,2,0,0,0,0,94,0
10817,3500,145,4,3,2,3,0,0,0,0,94,0
10818,2000,82,3,2,1,2,0,0,0,0,94,0
10819,2200,75,3,2,1,2,0,0,1,0,94,0
10820,1300,64,3,1,0,1,0,0,0,0,94,0
10821,1500,82,3,2,1,1,0,0,1,0,94,0
10822,3300,160,3,4,3,3,0,0,1,0,94,0
10823,1800,82,3,2,1,2,0,0,0,0,94,0
10824,4000,311,4,5,4,4,0,0,0,0,94,0
10825,1350,53,2,1,0,1,0,0,0,0,94,0
10826,4500,190,3,3,2,3,0,0,0,0,94,0
10827,1950,82,3,2,1,1,0,0,0,0,94,0
10828,2000,78,3,2,1,1,0,0,1,0,94,0
10829,2200,75,3,1,0,2,0,0,0,0,94,0
10830,2100,65,3,2,1,2,1,0,1,0,94,0
10831,1400,50,2,1,0,1,1,0,1,0,94,0
10832,14000,208,4,4,3,3,0,0,1,0,0,0
10833,3000,92,3,2,1,1,0,0,0,0,0,0
10834,10000,247,4,5,4,4,0,0,0,0,0,0
10835,3500,114,3,2,1,2,0,1,0,0,0,0
10836,16000,280,4,4,3,5,0,0,1,0,0,0
10837,3950,92,3,2,1,2,0,1,1,0,0,0
10838,6000,170,3,2,1,3,1,0,1,0,0,0
10839,3000,89,3,2,1,1,0,0,0,0,0,0
10840,4500,130,4,2,1,2,0,0,1,0,0,0
10841,6500,188,3,2,1,2,0,0,1,0,0,0
10842,16000,280,3,4,3,3,0,0,1,0,0,0
10843,5000,205,3,2,1,3,1,0,1,0,0,0
10844,6000,150,3,3,2,3,0,0,1,0,0,0
10845,3000,89,3,1,0,1,0,0,0,0,0,0
10846,5700,86,3,2,3,2,0,1,1,0,0,0
10847,900,61,3,1,0,1,0,0,0,0,8,0
10848,2400,60,2,1,0,1,0,0,1,0,11,0
10849,1700,53,2,1,0,1,0,0,0,0,11,0
10850,3200,110,3,2,1,2,0,1,0,0,11,0
10851,3800,134,3,2,1,2,0,0,1,0,11,0
10852,2000,65,2,2,0,1,0,0,1,0,11,0
10853,2500,100,3,2,0,2,0,0,1,0,11,0
10854,1032,65,2,1,0,1,0,0,0,0,11,0
10855,1500,56,2,1,0,1,0,0,0,0,11,0
10856,1270,65,2,2,1,1,0,0,1,0,11,0
10857,2300,70,3,2,1,1,0,0,0,0,11,0
10858,1200,51,2,1,0,1,0,1,0,0,11,0
10859,1300,70,3,2,1,1,0,0,1,0,11,0
10860,1600,68,3,2,1,1,0,0,1,0,11,0
10861,1500,65,2,1,0,1,1,0,1,0,11,0
10862,2000,70,3,2,1,2,0,0,0,0,11,0
10863,1050,65,2,1,0,1,0,1,0,0,11,0
10864,2500,88,3,2,1,2,0,0,1,0,11,0
10865,1400,75,3,1,0,2,0,0,1,0,11,0
10866,1342,60,2,1,0,1,0,0,1,0,11,0
10867,2500,57,2,1,0,1,0,0,1,0,11,0
10868,2500,95,3,3,2,2,0,0,1,0,11,0
10869,2000,84,3,2,1,2,0,0,1,0,11,0
10870,3000,153,3,3,1,3,0,0,0,0,11,0
10871,1050,60,2,1,0,1,0,0,0,0,11,0
10872,2760,70,3,2,1,1,0,1,1,0,11,0
10873,1200,75,3,1,0,1,0,0,0,0,11,0
10874,1100,70,2,2,1,1,0,0,0,0,11,0
10875,1100,48,2,1,0,1,0,0,0,0,12,0
10876,1370,59,3,2,1,1,0,1,0,0,12,0
10877,1900,96,3,2,1,2,1,0,1,0,28,0
10878,1750,70,3,2,1,1,0,0,1,0,28,0
10879,1750,100,3,2,1,3,0,1,1,0,28,0
10880,1400,56,2,2,1,1,0,0,1,0,28,0
10881,1500,76,3,1,0,1,0,0,0,0,28,0
10882,1500,68,3,2,1,1,0,1,1,0,28,0
10883,2450,74,3,2,1,2,0,1,1,0,28,0
10884,1300,58,2,1,0,1,0,0,1,0,28,0
10885,2900,63,1,2,1,1,0,1,0,0,37,0
10886,2100,78,2,2,1,2,1,0,0,0,37,0
10887,1550,50,2,1,0,1,0,1,1,0,37,0
10888,1400,63,2,1,0,0,0,0,0,0,37,0
10889,2350,65,2,1,0,1,0,1,1,0,37,0
10890,2100,78,3,2,1,2,0,0,1,0,37,0
10891,1000,40,1,1,0,0,0,0,0,0,37,0
10892,1350,55,2,1,0,1,0,0,0,0,37,0
10893,1750,55,2,1,0,1,0,1,1,0,37,0
10894,2300,50,2,1,0,1,0,1,1,0,37,0
10895,1200,68,3,1,0,1,0,0,0,0,38,0
10896,1000,44,2,1,0,1,0,0,0,0,38,0
10897,2100,100,2,1,0,1,0,0,0,0,46,0
10898,1700,48,2,1,0,1,0,1,1,0,46,0
10899,2900,93,3,2,1,2,0,0,1,0,46,0
10900,1400,40,2,1,0,0,0,0,0,0,46,0
10901,2200,71,3,2,1,1,0,0,1,0,46,0
10902,2200,63,3,2,1,1,0,0,1,0,46,0
10903,5700,141,3,4,3,2,0,0,1,0,46,0
10904,1700,55,2,2,1,1,0,0,0,0,46,0
10905,1800,48,2,1,0,1,0,0,0,0,46,0
10906,2200,84,2,1,0,1,0,0,0,0,46,0
10907,3600,138,2,3,2,2,0,0,1,0,46,0
10908,10000,180,3,4,3,4,0,1,1,0,46,0
10909,2000,107,3,2,1,1,1,0,0,0,46,0
10910,2600,70,2,2,1,1,0,0,1,0,46,0
10911,5500,163,4,3,2,3,1,0,1,0,46,0
10912,3000,62,2,2,1,1,0,0,0,0,46,0
10913,2800,78,3,2,1,2,0,0,1,0,48,0
10914,1500,65,2,1,0,0,0,0,0,0,48,0
10915,1600,65,3,1,0,1,0,0,1,0,48,0
10916,3000,90,3,2,1,2,0,0,1,0,58,0
10917,10000,315,2,3,2,6,0,0,1,0,58,0
10918,2000,60,2,1,0,0,0,0,0,0,58,0
10919,10000,190,4,3,2,3,1,0,1,0,58,0
10920,3600,150,3,2,1,2,1,0,0,0,58,0
10921,3600,127,2,2,0,2,0,0,1,0,58,0
10922,2000,90,3,2,1,1,0,0,0,0,58,0
10923,3400,119,3,2,1,2,0,0,1,0,58,0
10924,2200,80,2,1,0,1,0,0,0,0,58,0
10925,7303,105,3,2,1,2,0,0,1,0,58,0
10926,3000,30,1,1,0,1,0,1,1,0,58,0
10927,2600,110,3,2,1,1,0,0,0,0,58,0
10928,3800,140,4,2,1,2,0,0,1,0,58,0
10929,15000,251,4,5,4,4,0,1,1,0,58,0
10930,2700,127,3,2,1,2,0,0,1,0,58,0
10931,2100,90,2,1,0,1,0,0,0,0,58,0
10932,2500,124,3,2,1,2,0,0,0,0,58,0
10933,3500,135,3,4,3,3,0,0,1,0,58,0
10934,2950,58,2,1,0,1,0,0,1,0,58,0
10935,8200,164,3,2,1,2,0,0,1,0,58,0
10936,6000,215,4,5,4,2,1,0,1,0,58,0
10937,4000,140,4,2,1,2,0,0,1,0,58,0
10938,3000,90,2,2,1,1,0,0,1,0,58,0
10939,17500,266,4,5,4,5,1,1,1,0,58,0
10940,2600,110,2,2,1,2,0,0,0,0,58,0
10941,1600,56,1,1,0,1,0,0,0,0,58,0
10942,5000,130,3,2,1,2,0,0,0,0,58,0
10943,2900,83,3,1,0,1,0,0,0,0,60,0
10944,4300,130,3,2,1,1,0,0,0,0,60,0
10945,3800,105,2,1,0,0,1,0,0,0,60,0
10946,10000,157,3,4,3,4,0,0,0,0,60,0
10947,3100,30,1,2,1,1,0,1,1,0,60,0
10948,7000,140,3,2,1,2,1,0,1,0,60,0
10949,2000,60,2,1,0,1,0,0,0,0,60,0
10950,4800,70,2,1,0,1,0,1,1,0,60,0
10951,3100,31,1,2,1,1,0,1,1,0,60,0
10952,3900,139,3,2,1,1,0,0,0,0,60,0
10953,8000,79,2,3,2,3,1,1,1,0,60,0
10954,5000,174,4,2,1,2,0,0,0,0,60,0
10955,9800,140,3,2,1,2,0,0,1,0,60,0
10956,3600,120,3,1,0,1,0,0,0,0,60,0
10957,1400,30,1,1,0,1,0,1,0,0,60,0
10958,13700,211,3,4,3,3,0,1,1,0,60,0
10959,5000,230,4,3,2,3,0,0,0,0,60,0
10960,5300,65,2,3,2,1,0,0,1,0,60,0
10961,7500,140,3,2,1,2,0,0,1,0,60,0
10962,4500,55,2,1,0,1,1,1,1,0,60,0
10963,3100,30,1,1,0,1,0,1,0,0,60,0
10964,7599,79,1,2,1,1,0,1,1,0,60,0
10965,2700,100,3,2,1,1,0,0,0,0,60,0
10966,5300,56,2,1,0,2,1,1,1,0,60,0
10967,2400,65,2,1,0,1,0,0,0,0,60,0
10968,38000,332,4,5,4,4,0,1,1,0,60,0
10969,6500,120,3,2,1,2,0,1,1,0,60,0
10970,3500,39,1,2,1,1,0,0,1,0,60,0
10971,1200,49,2,1,0,1,0,0,0,0,61,0
10972,2990,131,3,2,1,2,0,0,1,0,61,0
10973,1200,45,3,1,0,1,0,0,1,0,61,0
10974,1975,56,2,2,1,1,0,0,0,0,61,0
10975,900,41,2,1,0,1,0,0,0,0,61,0
10976,1150,56,2,1,0,1,0,1,1,0,61,0
10977,1400,45,2,1,0,1,0,0,0,0,61,0
10978,1900,65,3,2,1,1,0,0,1,0,61,0
10979,1100,50,2,1,0,1,1,0,1,0,61,0
10980,1200,50,2,2,1,1,1,0,1,0,61,0
10981,1400,69,3,1,0,1,0,0,0,0,61,0
10982,2000,50,2,2,1,0,0,0,1,0,65,0
10983,1200,74,2,1,0,1,0,0,0,0,65,0
10984,1600,50,2,1,0,1,1,0,0,0,65,0
10985,1000,56,1,2,1,1,0,0,0,0,65,0
10986,1600,50,2,1,0,1,0,0,0,0,65,0
10987,1500,57,2,2,1,2,0,0,1,0,65,0
10988,1600,50,2,1,0,1,1,0,0,0,65,0
10989,1600,50,2,1,0,1,1,0,0,0,65,0
10990,1600,50,2,1,0,1,1,0,0,0,65,0
10991,1600,50,2,1,0,1,1,0,0,0,65,0
10992,1600,50,2,1,0,1,1,0,0,0,65,0
10993,1600,50,2,1,0,1,1,0,0,0,65,0
10994,5500,130,3,2,1,2,0,1,1,0,87,0
10995,2500,74,2,2,1,2,0,0,1,0,87,0
10996,7800,124,3,2,1,2,0,0,1,0,87,0
10997,6000,246,3,4,3,3,1,0,1,0,87,0
10998,6000,246,3,4,3,3,1,0,1,0,87,0
10999,2500,73,2,1,0,1,0,0,1,0,87,0
11000,2700,74,2,2,1,2,0,0,1,0,87,0
11001,2800,70,2,2,1,1,0,1,1,0,87,0
11002,2800,70,2,2,1,1,0,0,1,0,87,0
11003,4500,148,3,4,3,3,1,0,1,0,87,0
11004,12000,235,4,5,4,3,0,0,1,0,87,0
11005,6500,173,3,4,3,3,0,0,1,0,87,0
11006,5000,140,3,4,3,3,0,1,1,0,87,0
11007,2300,72,2,2,1,1,0,0,1,0,87,0
11008,12000,210,4,5,4,3,0,0,1,0,87,0
11009,1800,90,2,2,0,1,0,0,0,0,87,0
11010,6000,143,2,3,2,2,1,0,1,0,87,0
11011,5700,130,3,4,3,2,0,0,1,0,87,0
11012,2500,80,3,1,0,2,0,0,0,0,87,0
11013,1379000,102,3,3,1,2,1,0,1,0,88,1
11014,930000,66,2,2,1,1,1,0,1,0,88,1
11015,1410000,93,3,3,1,2,1,0,1,0,88,1
11016,1491000,88,3,2,1,2,0,0,1,0,88,1
11017,850000,70,2,2,1,1,1,0,1,0,88,1
11018,630000,64,1,2,1,1,1,0,1,0,88,1
11019,1220000,89,2,3,2,2,1,0,1,0,88,1
11020,599000,63,1,2,1,1,1,0,1,0,88,1
11021,570000,65,3,2,1,1,1,0,1,0,88,1
11022,1476000,82,2,2,1,2,1,0,1,0,88,1
11023,925000,112,2,2,1,1,0,0,0,0,88,1
11024,550000,63,1,2,1,1,0,0,1,0,88,1
11025,637500,85,3,2,1,2,1,0,1,1,52,1
11026,680000,83,2,2,1,1,0,1,1,0,52,1
11027,441000,70,2,2,1,2,1,0,1,0,52,1
11028,550000,79,2,2,1,1,1,0,1,1,52,1
11029,690000,85,3,2,1,2,1,0,1,0,52,1
11030,660000,85,3,3,2,1,1,1,1,0,52,1
11031,499000,70,2,2,1,2,1,1,1,0,52,1
11032,511000,70,2,2,1,2,1,0,0,1,52,1
11033,220000,70,2,2,1,1,0,0,0,0,52,1
11034,635000,98,3,2,1,2,0,0,1,0,52,1
11035,810000,110,3,4,3,2,0,0,1,0,52,1
11036,600000,82,3,2,1,1,0,0,0,0,52,1
11037,299000,54,2,2,1,1,1,0,1,0,52,1
11038,525000,70,2,2,1,2,1,0,1,1,52,1
11039,670000,71,3,2,1,2,0,0,0,0,9,1
11040,795000,75,2,3,1,2,1,0,1,0,9,1
11041,1440000,134,3,4,3,3,1,0,0,0,9,1
11042,1400000,119,3,4,1,2,1,0,1,0,9,1
11043,1350000,110,3,2,1,4,1,0,1,0,9,1
11044,635000,55,2,2,1,1,1,0,1,0,9,1
11045,1300000,131,3,4,3,2,1,0,1,0,9,1
11046,1650000,161,3,5,3,3,1,0,1,0,9,1
11047,1520000,127,3,4,1,2,1,0,1,0,9,1
11048,1080000,124,3,5,1,2,0,0,0,0,9,1
11049,2450000,162,2,5,2,3,1,1,1,0,9,1
11050,1480000,111,3,3,1,2,1,0,1,0,9,1
11051,1290000,83,2,3,1,2,1,0,1,0,9,1
11052,1410000,125,3,4,2,2,1,0,1,0,9,1
11053,1290000,83,1,2,1,2,1,0,1,0,9,1
11054,542000,60,2,2,1,1,1,0,0,0,9,1
11055,1240000,106,3,4,3,2,1,0,1,0,9,1
11056,590000,45,1,2,1,1,1,0,0,0,92,1
11057,753000,46,2,2,1,1,1,0,1,0,92,1
11058,560000,35,1,2,1,1,1,0,1,0,92,1
11059,2600000,206,4,1,4,3,0,0,0,0,92,1
11060,1443998,84,2,3,2,2,1,0,1,0,92,1
11061,690000,43,1,2,1,1,1,0,1,0,92,1
11062,1312150,85,2,1,2,2,0,0,0,0,92,1
11063,1176588,82,3,3,2,1,1,0,1,0,92,1
11064,550000,45,1,2,1,1,1,1,0,0,92,1
11065,1079000,80,3,2,1,2,1,0,1,0,92,1
11066,1100000,115,3,2,1,2,0,0,1,0,92,1
11067,200000,40,2,2,1,1,0,0,1,0,52,1
11068,950000,110,3,2,1,3,0,0,1,0,52,1
11069,580000,68,3,2,1,1,0,1,0,0,52,1
11070,850000,109,3,2,1,2,0,1,1,0,52,1
11071,503500,65,3,2,1,1,0,0,1,0,52,1
11072,299000,48,2,1,0,1,0,0,0,0,52,1
11073,320000,57,2,2,1,1,0,0,1,0,52,1
11074,430000,74,2,2,0,1,0,0,0,0,52,1
11075,625000,73,3,2,1,2,1,1,1,0,52,1
11076,340000,68,2,1,0,1,1,0,1,0,52,1
11077,1310000,178,4,4,3,3,0,0,1,0,52,1
11078,479000,70,3,2,1,1,0,0,1,0,52,1
11079,330000,65,2,1,0,1,0,0,0,0,52,1
11080,1020000,122,3,2,1,2,0,0,1,0,52,1
11081,530000,85,3,2,1,1,0,0,1,0,52,1
11082,392500,59,1,1,0,1,0,0,1,0,9,1
11083,1280000,140,4,2,1,2,0,0,1,0,9,1
11084,428000,56,2,1,0,1,0,0,1,0,9,1
11085,1280000,136,3,2,1,3,0,0,1,0,9,1
11086,1010000,95,1,2,1,1,0,1,1,0,9,1
11087,460262,36,1,1,0,1,0,0,0,0,9,1
11088,1510000,158,4,4,3,3,0,0,1,0,9,1
11089,1190000,130,2,3,2,3,0,0,1,0,9,1
11090,1450000,225,4,4,3,3,0,0,1,0,9,1
11091,369000,35,1,1,0,1,0,0,1,0,9,1
11092,592617,65,2,2,1,1,0,0,1,0,9,1
11093,650000,65,2,2,1,1,0,0,1,0,9,1
11094,1200000,121,4,2,1,3,0,0,1,0,9,1
11095,1090000,97,3,3,2,1,0,0,1,0,9,1
11096,592617,65,2,2,1,1,0,0,1,0,9,1
11097,1400000,108,2,2,1,2,0,0,1,0,9,1
11098,2200000,315,4,5,4,4,0,0,1,0,9,1
11099,2700,86,2,2,1,1,1,0,0,0,88,0
11100,3600,33,1,2,1,1,1,0,1,0,88,0
11101,3000,30,1,2,1,1,0,1,0,0,88,0
11102,3500,140,3,2,1,1,0,0,0,0,88,0
11103,2499,39,1,2,1,1,1,0,1,0,88,0
11104,2830,33,1,2,1,1,0,0,1,0,88,0
11105,9500,270,4,5,4,4,0,0,1,0,88,0
11106,1800,70,2,2,1,1,0,0,0,0,88,0
11107,3000,31,1,2,1,1,0,0,1,0,88,0
11108,3000,148,3,4,1,2,0,0,1,0,88,0
11109,2800,56,2,2,1,1,1,1,0,0,88,0
11110,4500,120,2,4,1,1,1,1,0,0,88,0
11111,17000,228,4,5,3,3,1,0,1,0,88,0
11112,2499,31,1,2,1,1,1,0,1,0,88,0
11113,2800,96,2,2,1,1,1,0,0,0,88,0
11114,4500,132,3,3,1,3,1,0,1,0,88,0
11115,5000,120,3,3,1,2,0,0,1,0,88,0
11116,3200,30,1,2,1,1,0,1,0,0,88,0
11117,5000,120,3,3,1,3,1,0,1,0,88,0
11118,3000,30,1,2,1,1,0,1,0,0,88,0
11119,1400,72,2,2,1,1,0,0,0,0,52,0
11120,2500,78,3,2,1,2,0,0,0,0,52,0
11121,1400,60,2,2,1,1,0,0,0,0,52,0
11122,1700,64,3,2,1,1,0,0,1,0,52,0
11123,1800,78,3,2,1,2,0,0,0,0,52,0
11124,2650,79,2,2,1,2,0,0,1,0,52,0
11125,1850,69,3,2,1,1,1,1,1,0,52,0
11126,2100,65,2,3,2,1,0,0,0,0,52,0
11127,1900,70,3,2,1,2,1,1,0,0,52,0
11128,1850,69,3,2,1,2,1,0,1,0,52,0
11129,6500,293,4,2,1,3,0,0,1,0,52,0
11130,1700,58,1,2,1,1,1,0,1,0,52,0
11131,3000,97,3,2,1,2,0,1,0,0,52,0
11132,2850,70,2,2,1,1,1,1,1,0,52,0
11133,1200,45,2,2,1,1,0,0,0,0,52,0
11134,1500,70,3,2,1,1,0,0,0,0,52,0
11135,3500,86,3,2,1,2,0,1,0,0,52,0
11136,5290,172,3,5,3,3,0,0,1,0,9,0
11137,1650,40,1,2,1,1,0,1,0,0,9,0
11138,3500,67,2,2,1,1,1,0,1,0,9,0
11139,3000,62,1,2,1,1,1,0,1,0,9,0
11140,4700,62,2,2,1,1,1,1,1,0,9,0
11141,4100,67,2,2,1,1,1,1,1,0,9,0
11142,8000,141,3,2,1,2,0,1,0,0,9,0
11143,5600,69,2,2,1,2,1,1,1,0,9,0
11144,3200,52,1,2,1,1,1,0,1,0,9,0
11145,15000,205,4,6,4,4,1,1,1,0,9,0
11146,2400,49,1,2,1,1,1,0,0,0,9,0
11147,5555,63,1,2,1,1,0,1,0,0,9,0
11148,6000,105,2,3,2,2,0,0,1,0,9,0
11149,5300,64,1,2,1,1,1,1,1,0,92,0
11150,3500,55,1,2,1,1,1,1,1,0,92,0
11151,2800,30,1,2,1,1,0,0,0,0,92,0
11152,3500,62,1,2,1,1,0,1,1,0,92,0
11153,4100,43,1,2,1,1,0,1,1,0,92,0
11154,3500,86,3,2,1,1,1,0,0,0,92,0
11155,9000,111,3,4,1,2,1,1,1,0,92,0
11156,5500,105,2,3,2,2,1,0,1,0,92,0
11157,3600,35,1,2,1,1,1,1,1,0,92,0
11158,2950,40,1,2,1,1,0,0,0,0,92,0
11159,6500,43,1,2,1,1,1,1,1,0,92,0
11160,7800,111,3,3,1,2,1,0,1,0,92,0
11161,3580,36,1,2,1,1,1,1,1,0,92,0
11162,8000,47,1,2,1,2,1,1,1,0,92,0
11163,2492,41,1,2,1,2,1,1,0,0,92,0
11164,3800,110,3,2,1,2,0,0,0,0,88,0
11165,3500,83,3,2,1,2,0,0,0,0,88,0
11166,3700,109,3,2,1,2,0,0,1,0,88,0
11167,8500,158,2,2,1,2,0,0,0,0,88,0
11168,4000,132,3,3,1,2,0,0,0,0,88,0
11169,1900,65,2,1,0,1,1,1,0,0,88,0
11170,4000,140,3,3,2,3,0,0,1,0,88,0
11171,1900,112,2,1,0,1,1,0,0,0,88,0
11172,5000,72,1,2,1,1,0,1,1,0,88,0
11173,3700,84,3,2,1,2,0,1,1,0,52,0
11174,3000,85,3,2,1,2,0,1,0,0,52,0
11175,1400,50,2,2,1,1,0,0,1,0,52,0
11176,1500,74,2,2,0,1,0,0,0,0,52,0
11177,1800,60,2,1,0,1,0,0,0,0,52,0
11178,3000,160,4,2,1,3,0,0,0,0,52,0
11179,7900,153,3,2,1,3,0,1,1,0,52,0
11180,1100,50,2,1,0,0,0,0,0,0,52,0
11181,1480,57,1,2,1,0,0,0,0,0,52,0
11182,2100,180,3,4,3,3,0,0,0,0,52,0
11183,4500,223,4,1,4,1,0,0,1,0,52,0
11184,3000,84,3,1,0,2,1,0,1,0,52,0
11185,4500,68,2,2,1,1,1,0,1,0,9,0
11186,15000,240,4,5,4,4,0,1,1,0,9,0
11187,8990,162,3,3,2,2,0,1,1,0,9,0
11188,2750,115,3,3,2,1,0,0,0,0,9,0
11189,2500,40,1,1,0,1,0,0,1,0,9,0
11190,8000,177,4,3,2,3,1,0,0,0,9,0
11191,4800,69,2,2,1,1,0,1,1,0,9,0
11192,11000,111,3,2,1,2,1,0,1,0,9,0
11193,3300,41,1,2,1,1,0,1,1,0,9,0
11194,3000,52,2,1,0,1,0,1,1,0,9,0
11195,8000,172,3,4,3,3,1,0,1,0,9,0
11196,3900,48,1,2,1,1,0,1,1,0,9,0
11197,4500,68,2,2,1,1,0,0,1,0,9,0
11198,2500,80,2,2,0,1,0,0,0,0,9,0
11199,12000,200,3,3,2,4,1,1,1,0,9,0
11200,3000,51,1,1,0,1,0,1,1,0,9,0
11201,13000,258,3,4,3,4,0,1,0,0,9,0
11202,4000,41,1,1,0,1,0,1,1,0,9,0
11203,9000,168,3,4,3,3,0,1,0,0,9,0
11204,17000,240,4,5,4,5,0,0,0,0,9,0
11205,3700,73,1,2,1,1,0,0,1,0,9,0
11206,21000,208,4,4,3,3,1,1,1,0,9,0
11207,3800,55,1,1,0,1,0,1,1,0,9,0
11208,5000,205,3,2,1,2,1,0,0,0,9,0
11209,15600,162,3,4,3,3,0,0,1,0,9,0
11210,454377,67,2,2,1,1,1,0,1,0,4,1
11211,449997,67,2,2,1,1,1,0,1,0,4,1
11212,540000,69,2,2,1,1,1,0,1,0,4,1
11213,929900,94,2,3,2,2,1,1,1,0,4,1
11214,528000,51,1,2,1,1,1,0,1,0,4,1
11215,498000,69,2,2,1,1,1,0,1,0,4,1
11216,480000,58,2,2,1,1,1,0,1,0,4,1
11217,720000,100,3,3,1,2,1,0,1,0,4,1
11218,720000,100,3,3,1,2,1,0,1,0,4,1
11219,850000,70,2,2,1,2,1,1,1,0,4,1
11220,1350000,160,4,5,1,2,0,0,1,0,4,1
11221,531900,83,3,2,1,2,1,0,1,0,4,1
11222,330000,78,2,2,1,1,1,0,0,0,4,1
11223,580172,83,2,2,1,1,1,0,1,1,4,1
11224,458000,62,2,2,1,1,1,0,1,0,4,1
